X,Y,countyname,depth_to_water,town,date,ID,countycode,township,year,year2,depth
-98.701054,37.999804,Stafford,-26.33,Hudson,1984/08/08,380000098415902,185,23,"1984","1984",71-0
-98.701054,37.999804,Stafford,-26.75,Hudson,1984/10/25,380000098415902,185,23,"1984","1984",71-0
-98.701054,37.999804,Stafford,-27.02,Hudson,1984/11/09,380000098415902,185,23,"1984","1984",71-0
-98.701054,37.999804,Stafford,-26.84,Hudson,1984/12/11,380000098415902,185,23,"1984","1984",71-0
-98.463379,37.984682,Reno,-25.67,Sylvia,1984/02/01,375906098274201,155,24,"1984","1984",71-0
-98.463379,37.984682,Reno,-25.72,Sylvia,1984/03/29,375906098274201,155,24,"1984","1984",71-0
-98.463379,37.984682,Reno,-25.4,Sylvia,1984/08/09,375906098274201,155,24,"1984","1984",71-0
-98.463379,37.984682,Reno,-26.1,Sylvia,1984/11/05,375906098274201,155,24,"1984","1984",71-0
-98.463377,37.98465,Reno,-25.36,Sylvia,1984/02/01,375906098274202,155,24,"1984","1984",71-0
-98.463377,37.98465,Reno,-25.3,Sylvia,1984/03/29,375906098274202,155,24,"1984","1984",71-0
-98.463377,37.98465,Reno,-25.1,Sylvia,1984/08/09,375906098274202,155,24,"1984","1984",71-0
-98.463377,37.98465,Reno,-25.85,Sylvia,1984/11/05,375906098274202,155,24,"1984","1984",71-0
-97.862129,37.973612,Reno,-25.6,Haven,1984/02/24,375823097514501,155,24,"1984","1984",71-0
-97.610066,38.013888,Harvey,-31.87,HALSTEAD,1984/11/30,380048097363202,79,23,"1984","1984",71-0
-98.668473,37.962667,Stafford,-28.43,Stafford NW,1984/01/10,375738098400601,185,24,"1984","1984",71-0
-97.702091,38.028524,Reno,-11.27,BURRTON,1984/11/23,380139097420602,155,23,"1984","1984",71-0
-97.647166,37.970692,Harvey,-12.49,PATTERSON,1984/11/29,375817097384602,79,24,"1984","1984",71-0
-98.588,38.01187,Stafford,-11.81,Hudson SE,1984/01/31,380043098351601,185,23,"1984","1984",71-0
-98.588,38.01187,Stafford,-10.05,Hudson SE,1984/04/02,380043098351601,185,23,"1984","1984",71-0
-98.588,38.01187,Stafford,-17.07,Hudson SE,1984/08/08,380043098351601,185,23,"1984","1984",71-0
-98.588,38.01187,Stafford,-12.82,Hudson SE,1984/11/05,380043098351601,185,23,"1984","1984",71-0
-97.711262,37.999492,Reno,-7.53,PATTERSON,1984/11/21,375955097423002,155,24,"1984","1984",71-0
-100.982044,37.951894,Finney,-109.1,GARDEN CITY WEST,1984/02/14,375706100585701,55,24,"1984","1984",143-72
-100.982044,37.951894,Finney,-170.18,GARDEN CITY WEST,1984/08/01,375706100585701,55,24,"1984","1984",215-144
-97.665818,37.977991,Harvey,-10.85,PATTERSON,1984/11/23,375837097395901,79,24,"1984","1984",71-0
-97.665817,37.977977,Harvey,-11.04,PATTERSON,1984/11/23,375837097395902,79,24,"1984","1984",71-0
-99.845035,38.085218,Hodgeman,-32.88,Jetmore SE,1984/03/07,380504099504001,83,23,"1984","1984",71-0
-99.845035,38.085218,Hodgeman,-31.04,Jetmore SE,1984/06/12,380504099504001,83,23,"1984","1984",71-0
-99.845035,38.085218,Hodgeman,-50.08,Jetmore SE,1984/09/17,380504099504001,83,23,"1984","1984",71-0
-99.845035,38.085218,Hodgeman,-33.69,Jetmore SE,1984/12/11,380504099504001,83,23,"1984","1984",71-0
-100.699773,38.003729,Finney,-112.12,SCOTT CITY 4 SW,1984/04/13,380013100415901,55,23,"1984","1984",143-72
-101.980058,38.034613,Hamilton,-25.38,East Bridge Crk S,1984/02/02,380210101584801,75,23,"1984","1984",71-0
-101.760393,37.977754,Hamilton,-15.22,Syracuse West,1984/01/31,375841101453401,75,24,"1984","1984",71-0
-98.509137,38.085431,Stafford,-3.11,Hudson SE,1984/01/09,380506098302901,185,23,"1984","1984",71-0
-97.666094,38.057792,Harvey,-50.4,BURRTON,1984/01/01,380331097395402,79,23,"1984","1984",71-0
-97.666094,38.057792,Harvey,-49.06,BURRTON,1984/04/01,380331097395402,79,23,"1984","1984",71-0
-97.666094,38.057792,Harvey,-46.37,BURRTON,1984/07/01,380331097395402,79,23,"1984","1984",71-0
-97.666094,38.057792,Harvey,-56.24,BURRTON,1984/10/01,380331097395402,79,23,"1984","1984",71-0
-98.363043,38.086026,Reno,-21.21,Alden SE,1984/02/01,380507098214901,155,23,"1984","1984",71-0
-98.363043,38.086026,Reno,-20.85,Alden SE,1984/03/29,380507098214901,155,23,"1984","1984",71-0
-98.363043,38.086026,Reno,-20.3,Alden SE,1984/08/09,380507098214901,155,23,"1984","1984",71-0
-98.363043,38.086026,Reno,-21.84,Alden SE,1984/11/03,380507098214901,155,23,"1984","1984",71-0
-98.692561,38.248592,Stafford,-29.19,Hudson NW,1984/01/31,381456098412801,185,21,"1984","1984",71-0
-98.692561,38.248592,Stafford,-28.74,Hudson NW,1984/03/29,381456098412801,185,21,"1984","1984",71-0
-98.692561,38.248592,Stafford,-29.62,Hudson NW,1984/08/09,381456098412801,185,21,"1984","1984",71-0
-98.692561,38.248592,Stafford,-30.57,Hudson NW,1984/11/05,381456098412801,185,21,"1984","1984",71-0
-98.692562,38.248599,Stafford,-20.62,Hudson NW,1984/01/31,381456098412803,185,21,"1984","1984",71-0
-98.692562,38.248599,Stafford,-21.54,Hudson NW,1984/03/29,381456098412803,185,21,"1984","1984",71-0
-98.692562,38.248599,Stafford,-21.17,Hudson NW,1984/08/09,381456098412803,185,21,"1984","1984",71-0
-98.692562,38.248599,Stafford,-22.02,Hudson NW,1984/11/05,381456098412803,185,21,"1984","1984",71-0
-100.792632,38.199241,Finney,-105.58,TENNIS,1984/01/31,381155100473701,55,21,"1984","1984",143-72
-98.184738,38.302761,Rice,-15.12,Lyons,1984/01/24,381813098110101,159,20,"1984","1984",71-0
-98.184738,38.302761,Rice,-15.08,Lyons,1984/03/12,381813098110101,159,20,"1984","1984",71-0
-98.184738,38.302761,Rice,-13.41,Lyons,1984/06/08,381813098110101,159,20,"1984","1984",71-0
-98.184738,38.302761,Rice,-15.58,Lyons,1984/09/10,381813098110101,159,20,"1984","1984",71-0
-98.184738,38.302761,Rice,-15.36,Lyons,1984/12/18,381813098110101,159,20,"1984","1984",71-0
-99.4096,38.23253,Pawnee,-45.28,Rozel,1984/01/01,381341099243101,145,21,"1984","1984",71-0
-97.624004,38.257311,McPherson,-43.08,MCPHERSON SE,1984/01/31,381537097373101,113,21,"1984","1984",71-0
-101.050061,38.233086,Finney,-94.7,WOLF NE,1984/02/02,381400101025302,55,21,"1984","1984",143-72
-101.276436,38.486257,Wichita,-88.4,LEOTI,1984/01/10,382913101163001,203,18,"1984","1984",143-72
-97.664752,38.151379,Harvey,-41.42,HALSTEAD NW,1984/12/28,380905097395102,79,22,"1984","1984",71-0
-99.179278,38.14903,Pawnee,-16.25,Fort Larned,1984/01/01,380853099110101,145,22,"1984","1984",71-0
-101.275209,38.105489,Kearny,-174,LEOTI 3 SE,1984/09/05,380618101163101,93,22,"1984","1984",215-144
-98.032174,38.140595,Reno,-6.85,NICKERSON,1984/04/17,380825098015601,155,22,"1984","1984",71-0
-98.889138,38.185847,Stafford,-28.45,Radium,1984/01/09,381108098531801,185,21,"1984","1984",71-0
-98.784166,38.163247,Stafford,-17.65,Seward,1984/01/09,380948098465901,185,22,"1984","1984",71-0
-99.075938,38.163672,Pawnee,-14.72,Larned,1984/01/24,380949099043602,145,22,"1984","1984",71-0
-97.684601,38.158961,Harvey,-41.82,HALSTEAD NW,1984/12/27,380931097410602,79,22,"1984","1984",71-0
-99.128032,38.174149,Pawnee,-18.17,Fort Larned,1984/01/23,381021099074601,145,22,"1984","1984",71-0
-99.128032,38.174149,Pawnee,-18.21,Fort Larned,1984/03/08,381021099074601,145,22,"1984","1984",71-0
-99.128032,38.174149,Pawnee,-17.34,Fort Larned,1984/06/07,381021099074601,145,22,"1984","1984",71-0
-99.128032,38.174149,Pawnee,-19.12,Fort Larned,1984/09/14,381021099074601,145,22,"1984","1984",71-0
-99.128032,38.174149,Pawnee,-18.79,Fort Larned,1984/12/11,381021099074601,145,22,"1984","1984",71-0
-97.700975,38.13678,Harvey,-19.75,HALSTEAD NW,1984/12/27,380812097420202,79,22,"1984","1984",71-0
-99.29572,38.163558,Pawnee,-31.75,Sanford,1984/01/01,380945099172701,145,22,"1984","1984",71-0
-100.962521,38.135292,Finney,-131.9,TENNIS,1984/02/02,380807100574302,55,22,"1984","1984",143-72
-98.918941,38.432247,Barton,-20.62,HEIZER,1984/01/24,382601098550101,9,19,"1984","1984",71-0
-101.218935,38.423581,Wichita,-95.9,Marienthal,1984/01/10,382526101130201,203,19,"1984","1984",143-72
-101.312536,38.537748,Wichita,-143,Coronado Cemetery,1984/01/01,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-157.74,Coronado Cemetery,1984/01/10,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-143.33,Coronado Cemetery,1984/02/01,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-143.15,Coronado Cemetery,1984/03/01,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-143.35,Coronado Cemetery,1984/04/01,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-143.76,Coronado Cemetery,1984/04/24,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-143.15,Coronado Cemetery,1984/05/01,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-142.9,Coronado Cemetery,1984/06/01,383210101183401,203,17,"1984","1984",143-72
-101.312536,38.537748,Wichita,-144.65,Coronado Cemetery,1984/07/01,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-147.07,Coronado Cemetery,1984/07/27,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-146.77,Coronado Cemetery,1984/08/01,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-147.8,Coronado Cemetery,1984/09/01,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-145.7,Coronado Cemetery,1984/10/10,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-145.72,Coronado Cemetery,1984/10/30,383210101183401,203,17,"1984","1984",215-144
-101.312536,38.537748,Wichita,-145.22,Coronado Cemetery,1984/11/01,383210101183401,203,17,"1984","1984",215-144
-100.876227,38.496909,Scott,-114.9,SCOTT CITY,1984/01/10,382947100522902,171,18,"1984","1984",143-72
-100.876227,38.496909,Scott,-121.71,SCOTT CITY,1984/10/09,382947100522902,171,18,"1984","1984",143-72
-99.388922,38.718352,Ellis,-16.13,LACROSSE NW,1984/03/06,384305099232201,51,15,"1984","1984",71-0
-99.388922,38.718352,Ellis,-15.98,LACROSSE NW,1984/05/31,384305099232201,51,15,"1984","1984",71-0
-99.388922,38.718352,Ellis,-28.35,LACROSSE NW,1984/09/13,384305099232201,51,15,"1984","1984",71-0
-99.388922,38.718352,Ellis,-17.69,LACROSSE NW,1984/12/04,384305099232201,51,15,"1984","1984",71-0
-101.567145,38.353967,Wichita,-139.09,Selkirk SE,1984/01/10,382118101335801,203,19,"1984","1984",143-72
-101.118287,38.381058,Scott,-125.9,MODOC NE,1984/01/10,382255101070001,171,19,"1984","1984",143-72
-99.919903,38.446196,Ness,-34.3,Ness City,1984/02/06,382645099551201,135,18,"1984","1984",71-0
-101.556627,38.441867,Wichita,-125.42,Selkirk,1984/01/09,382633101332401,203,18,"1984","1984",143-72
-98.632042,38.337313,Barton,-7.99,ELLINWOOD SW,1984/01/24,382018098375001,9,20,"1984","1984",71-0
-98.590532,38.335152,Barton,-11.89,ELLINWOOD,1984/01/24,382004098352101,9,20,"1984","1984",71-0
-97.923772,38.586987,McPherson,-19.83,Langley,1984/03/08,383514097552401,113,17,"1984","1984",71-0
-97.923772,38.586987,McPherson,-19,Langley,1984/06/06,383514097552401,113,17,"1984","1984",71-0
-97.923772,38.586987,McPherson,-18.95,Langley,1984/09/11,383514097552401,113,17,"1984","1984",71-0
-97.923772,38.586987,McPherson,-19.3,Langley,1984/12/04,383514097552401,113,17,"1984","1984",71-0
-100.500866,38.627432,Lane,-104.66,Cheyenne Creek,1984/01/09,383743100295901,101,16,"1984","1984",143-72
-95.241034,39.019639,Douglas,-13.5,MIDLAND,1984/03/07,390105095142901,45,12,"1984","1984",71-0
-95.241034,39.019639,Douglas,-9.95,MIDLAND,1984/06/05,390105095142901,45,12,"1984","1984",71-0
-95.241034,39.019639,Douglas,-12.4,MIDLAND,1984/09/14,390105095142901,45,12,"1984","1984",71-0
-95.241034,39.019639,Douglas,-13.45,MIDLAND,1984/12/07,390105095142901,45,12,"1984","1984",71-0
-100.464415,39.017309,Gove,-48.14,Grainfield,1984/07/10,390106100274501,63,12,"1984","1984",71-0
-100.970228,39.113088,Logan,-110.9,OAKLEY SW,1984/07/02,390646100581301,109,11,"1984","1984",143-72
-100.800525,39.162107,Thomas,-91.33,Oakley North,1984/01/09,390940100480901,193,10,"1984","1984",143-72
-100.443016,39.118147,Gove,-117.05,HOXIE 3 SW,1984/07/10,390703100263601,63,11,"1984","1984",143-72
-100.449119,39.437204,Sheridan,-158.79,Hoxie NW,1984/01/04,392610100270101,179,7,"1984","1984",215-144
-100.449119,39.437204,Sheridan,-160.2,Hoxie NW,1984/12/11,392610100270101,179,7,"1984","1984",215-144
-100.027623,39.458102,Graham,-127.75,HOXIE 1 NE,1984/12/17,392729100013501,65,7,"1984","1984",143-72
-100.391717,39.407834,Sheridan,-141.63,Hoxie NW,1984/01/04,392426100233001,179,7,"1984","1984",143-72
-100.391717,39.407834,Sheridan,-149.26,Hoxie NW,1984/12/11,392426100233001,179,7,"1984","1984",215-144
-95.14771,38.95058,Douglas,-19.09,LAWRENCE EAST,1984/01/24,385657095085601,45,13,"1984","1984",71-0
-95.14771,38.95058,Douglas,-19.58,LAWRENCE EAST,1984/03/20,385657095085601,45,13,"1984","1984",71-0
-95.14771,38.95058,Douglas,-17.3,LAWRENCE EAST,1984/06/21,385657095085601,45,13,"1984","1984",71-0
-95.14771,38.95058,Douglas,-24.15,LAWRENCE EAST,1984/09/20,385657095085601,45,13,"1984","1984",71-0
-95.14771,38.95058,Douglas,-18.28,LAWRENCE EAST,1984/12/26,385657095085601,45,13,"1984","1984",71-0
-101.732451,39.372779,Sherman,-166,Goodland,1984/01/23,392218101435301,181,8,"1984","1984",215-144
-101.732451,39.372779,Sherman,-166.2,Goodland,1984/04/10,392218101435301,181,8,"1984","1984",215-144
-101.732451,39.372779,Sherman,-163.9,Goodland,1984/06/04,392218101435301,181,8,"1984","1984",215-144
-101.732451,39.372779,Sherman,-168.01,Goodland,1984/09/13,392218101435301,181,8,"1984","1984",215-144
-101.087933,39.339884,Thomas,-176.28,Colby SE,1984/01/10,392027101051901,193,8,"1984","1984",215-144
-101.670249,39.282681,Sherman,-161,Goodland,1984/08/08,391652101400901,181,9,"1984","1984",215-144
-99.827592,39.262045,Graham,-96.36,HILL CITY 2 SE,1984/12/17,391545099493701,65,9,"1984","1984",143-72
-99.989284,39.262305,Graham,-93.73,HILL CITY 2 SW,1984/12/17,391545099590901,65,9,"1984","1984",143-72
-100.724824,39.233386,Thomas,-141.84,Grinnell North,1984/01/10,391401100433101,193,9,"1984","1984",143-72
-100.315316,39.427484,Sheridan,-117,HOXIE 2 NE,1984/06/28,392538100185201,179,7,"1984","1984",143-72
-100.315316,39.427484,Sheridan,-113.89,HOXIE 2 NE,1984/12/11,392538100185201,179,7,"1984","1984",143-72
-101.067825,39.392195,Thomas,-125.31,Colby,1984/08/15,392329101040201,193,8,"1984","1984",143-72
-101.067825,39.392195,Thomas,-125.78,Colby,1984/09/14,392329101040201,193,8,"1984","1984",143-72
-101.067825,39.392195,Thomas,-126.08,Colby,1984/09/21,392329101040201,193,8,"1984","1984",143-72
-101.067825,39.392195,Thomas,-125.66,Colby,1984/10/23,392329101040201,193,8,"1984","1984",143-72
-101.067825,39.392195,Thomas,-125.38,Colby,1984/11/27,392329101040201,193,8,"1984","1984",143-72
-101.067825,39.392195,Thomas,-124.91,Colby,1984/12/20,392329101040201,193,8,"1984","1984",143-72
-98.664309,39.42298,Osborne,-31.39,OSBORNE,1984/06/05,392518098393601,141,7,"1984","1984",71-0
-98.664309,39.42298,Osborne,-33.87,OSBORNE,1984/09/10,392518098393601,141,7,"1984","1984",71-0
-98.664309,39.42298,Osborne,-32.28,OSBORNE,1984/12/10,392518098393601,141,7,"1984","1984",71-0
-99.769412,39.463764,Graham,-9.35,HILL CITY 2 NE,1984/12/17,392749099461001,65,7,"1984","1984",71-0
-99.41093,39.425492,Rooks,-17.06,Webster Dam,1984/03/06,392533099243701,163,7,"1984","1984",71-0
-99.41093,39.425492,Rooks,-14.26,Webster Dam,1984/06/04,392533099243701,163,7,"1984","1984",71-0
-99.41093,39.425492,Rooks,-16.59,Webster Dam,1984/09/10,392533099243701,163,7,"1984","1984",71-0
-99.41093,39.425492,Rooks,-17.04,Webster Dam,1984/12/11,392533099243701,163,7,"1984","1984",71-0
-96.167257,39.634091,Nemaha,-68.4,CENTRALIA,1984/12/12,393803096100101,131,5,"1984","1984",71-0
-100.515121,39.637104,Decatur,-20.39,SELDON NE,1984/01/05,393814100305401,39,5,"1984","1984",71-0
-100.515121,39.637104,Decatur,-20.08,SELDON NE,1984/12/10,393814100305401,39,5,"1984","1984",71-0
-100.280217,39.685494,Decatur,-17.54,Jennings,1984/12/10,394110100163301,39,4,"1984","1984",71-0
-101.881256,39.698574,Cheyenne,-120,Crosby Creek,1984/08/20,394152101525901,23,4,"1984","1984",143-72
-101.442459,39.712369,Cheyenne,-196.5,DEWEY RANCH NW,1984/01/11,394243101264001,23,4,"1984","1984",215-144
-98.841664,39.642841,Smith,-11.1,GAYLORD,1984/03/06,393847098503501,183,5,"1984","1984",71-0
-101.459742,39.619248,Cheyenne,-149.3,Dewey Ranch SW,1984/01/11,393704101273301,23,5,"1984","1984",215-144
-101.071571,39.198399,Thomas,-178.62,Winona NE,1984/01/11,391200101041601,193,10,"1984","1984",215-144
-101.263113,39.671537,Rawlins,-150.9,Dewey Ranch,1984/01/24,394013101155301,153,4,"1984","1984",215-144
-100.526381,39.248101,Sheridan,-141.89,Grinnell NE,1984/01/03,391452100313401,179,9,"1984","1984",143-72
-100.526381,39.248101,Sheridan,-138.52,Grinnell NE,1984/12/12,391452100313401,179,9,"1984","1984",143-72
-100.517919,39.205627,Sheridan,-92.51,GRINNELL NE,1984/06/28,391222100310301,179,10,"1984","1984",143-72
-100.517919,39.205627,Sheridan,-90.72,GRINNELL NE,1984/12/12,391222100310301,179,10,"1984","1984",143-72
-101.819553,39.249071,Sherman,-157.97,Horsethief Draw NE,1984/01/10,391454101490901,181,9,"1984","1984",215-144
-101.819553,39.249071,Sherman,-157.75,Horsethief Draw NE,1984/04/10,391454101490901,181,9,"1984","1984",215-144
-101.819553,39.249071,Sherman,-157.55,Horsethief Draw NE,1984/06/04,391454101490901,181,9,"1984","1984",215-144
-101.819553,39.249071,Sherman,-161.13,Horsethief Draw NE,1984/09/12,391454101490901,181,9,"1984","1984",215-144
-101.474543,39.322922,Sherman,-95.68,Brewster,1984/01/23,391917101282301,181,8,"1984","1984",143-72
-101.827454,39.496176,Sherman,-167,Ruleton NE,1984/01/10,392948101493301,181,6,"1984","1984",215-144
-101.743451,39.530176,Sherman,-144,BIRD CITY S SW,1984/08/08,393146101443201,181,6,"1984","1984",215-144
-100.849629,39.544123,Thomas,-120.84,Achilles SE,1984/01/10,393236100505101,193,6,"1984","1984",143-72
-100.961108,39.512002,Thomas,-11.95,ACHILLES SW,1984/01/11,393039100574201,193,6,"1984","1984",71-0
-101.560245,39.552617,Sherman,-162.3,Bird City South SE,1984/01/23,393304101334601,181,6,"1984","1984",215-144
-101.669549,39.540097,Sherman,-148.59,Bird City South SW,1984/01/10,393225101401201,181,6,"1984","1984",215-144
-100.366718,39.559404,Sheridan,-112.65,KANONA 3 SE,1984/06/27,393334100215501,179,6,"1984","1984",143-72
-100.366718,39.559404,Sheridan,-112.77,KANONA 3 SE,1984/12/11,393334100215501,179,6,"1984","1984",143-72
-101.708549,39.814563,Cheyenne,-67.5,Wheeler,1984/08/20,394856101424201,23,3,"1984","1984",71-0
-101.345777,39.873273,Rawlins,-202.59,MCDONALD SW,1984/01/11,395224101205101,153,2,"1984","1984",215-144
-99.469561,38.20835,Pawnee,-40.43,Rozel,1984/03/06,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-40.31,Rozel,1984/04/04,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-40.18,Rozel,1984/05/04,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-39.99,Rozel,1984/06/08,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-40.4,Rozel,1984/07/09,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-42.16,Rozel,1984/08/11,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-42.55,Rozel,1984/09/13,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-41.94,Rozel,1984/10/24,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-41.78,Rozel,1984/11/29,381231099280401,145,21,"1984","1984",71-0
-99.469561,38.20835,Pawnee,-41.7,Rozel,1984/12/28,381231099280401,145,21,"1984","1984",71-0
-98.692488,39.539302,Osborne,-18.58,Portis,1984/03/06,393221098413201,141,6,"1984","1984",71-0
-97.665694,38.093944,Harvey,-22.98,BURRTON,1984/12/27,380541097396001,79,22,"1984","1984",71-0
-100.779938,37.598454,Haskell,-221.12,West of Copeland,1984/02/06,373556100464201,81,28,"1984","1984",287-216
-100.779938,37.598454,Haskell,-223.62,West of Copeland,1984/04/18,373556100464201,81,28,"1984","1984",287-216
-100.779938,37.598454,Haskell,-224.71,West of Copeland,1984/07/25,373556100464201,81,28,"1984","1984",287-216
-100.779938,37.598454,Haskell,-222.94,West of Copeland,1984/11/07,373556100464201,81,28,"1984","1984",287-216
-101.356339,37.003257,Stevens,-148.11,HUGOTON SE,1984/03/14,370014101211601,189,35,"1984","1984",215-144
-101.012446,37.024926,Seward,-75.47,Woods SE,1984/01/12,370128101004001,175,35,"1984","1984",143-72
-101.012446,37.024926,Seward,-77.51,Woods SE,1984/04/12,370128101004001,175,35,"1984","1984",143-72
-101.012446,37.024926,Seward,-75.86,Woods SE,1984/11/01,370128101004001,175,35,"1984","1984",143-72
-101.788041,37.061504,Morton,-128.8,WILBURTON,1984/02/22,370342101471501,129,34,"1984","1984",143-72
-101.370538,37.064746,Stevens,-158.25,HUGOTON SE,1984/03/14,370356101221301,189,34,"1984","1984",215-144
-101.212706,37.008205,Stevens,-106.51,WOODS SW,1984/03/14,370027101124301,189,35,"1984","1984",143-72
-101.948846,37.006323,Morton,-190.19,Elkhart North,1984/01/04,370027101565601,129,35,"1984","1984",215-144
-100.579231,37.072145,Meade,-196.19,Kismet SE,1984/01/12,370423100344401,119,34,"1984","1984",215-144
-99.75901,37.137063,Clark,-14.86,ASHLAND,1984/03/05,370822099452801,25,33,"1984","1984",71-0
-99.75901,37.137063,Clark,-15.37,ASHLAND,1984/06/06,370822099452801,25,33,"1984","1984",71-0
-99.75901,37.137063,Clark,-17.35,ASHLAND,1984/12/04,370822099452801,25,33,"1984","1984",71-0
-100.808038,37.140843,Seward,-58.69,Liberal NE,1984/01/12,370833100482402,175,33,"1984","1984",71-0
-100.420206,37.139455,Meade,-86.49,Lake Meade,1984/01/12,370819100250601,119,33,"1984","1984",143-72
-101.350645,37.467163,Grant,-276.9,Wagon Bed Spring,1984/01/11,372759101210001,67,30,"1984","1984",287-216
-101.350645,37.467163,Grant,-278.06,Wagon Bed Spring,1984/04/18,372759101210001,67,30,"1984","1984",287-216
-101.350645,37.467163,Grant,-278.14,Wagon Bed Spring,1984/11/07,372759101210001,67,30,"1984","1984",287-216
-98.793449,37.483965,Pratt,-38,Sun City NE,1984/01/30,372902098473801,151,29,"1984","1984",71-0
-98.793449,37.483965,Pratt,-37.82,Sun City NE,1984/03/27,372902098473801,151,29,"1984","1984",71-0
-98.793449,37.483965,Pratt,-37.77,Sun City NE,1984/08/06,372902098473801,151,29,"1984","1984",71-0
-98.793449,37.483965,Pratt,-37.73,Sun City NE,1984/10/22,372902098473801,151,29,"1984","1984",71-0
-100.180021,37.467837,Meade,-46.48,Fowler,1984/01/11,372746100103701,119,30,"1984","1984",71-0
-101.920951,37.441039,Stanton,-183.34,Richfield NW,1984/01/04,372629101551101,187,30,"1984","1984",215-144
-101.140389,37.271628,Stevens,-160.31,Moscow,1984/01/06,371621101082601,189,32,"1984","1984",215-144
-101.140389,37.271628,Stevens,-164.52,Moscow,1984/04/17,371621101082601,189,32,"1984","1984",215-144
-101.140389,37.271628,Stevens,-162.06,Moscow,1984/11/06,371621101082601,189,32,"1984","1984",215-144
-100.456947,37.241723,Meade,-146.85,Lake Meade,1984/01/12,371425100272002,119,32,"1984","1984",215-144
-100.289022,37.387604,Meade,-7.5,Meade NE,1984/01/11,372307100171401,119,30,"1984","1984",71-0
-100.289022,37.387604,Meade,-6.69,Meade NE,1984/04/12,372307100171401,119,30,"1984","1984",71-0
-100.289022,37.387604,Meade,-8.36,Meade NE,1984/07/25,372307100171401,119,30,"1984","1984",71-0
-101.707645,37.391761,Stanton,-181.2,Shore Airport,1984/01/05,372326101422301,187,30,"1984","1984",215-144
-101.431743,37.431842,Grant,-199.74,Wagon Bed Spring NW,1984/01/12,372556101260201,67,30,"1984","1984",215-144
-101.766847,37.4211,Stanton,-214.58,Richfield NE,1984/08/23,372510101455601,187,30,"1984","1984",215-144
-101.102048,37.670772,Grant,-220.64,HICKOK NE,1984/02/13,374013101060801,67,27,"1984","1984",287-216
-101.708057,37.637291,Stanton,-194.63,Big Bow NW,1984/01/11,373808101422201,187,28,"1984","1984",215-144
-101.133948,37.640422,Grant,-275.66,HICKOK NW,1984/05/10,373828101080401,67,28,"1984","1984",287-216
-101.653157,37.669057,Stanton,-177.99,Big Bow NW,1984/01/11,374006101390601,187,27,"1984","1984",215-144
-99.783926,37.600701,Ford,-94.08,KINGSDOWN,1984/02/15,373602099470101,57,28,"1984","1984",143-72
-98.428522,37.612585,Kingman,-51.15,ST. LEO,1984/01/16,373641098252501,95,28,"1984","1984",71-0
-100.497529,37.613203,Gray,-158.58,Montezuma,1984/01/27,373651100294301,69,28,"1984","1984",215-144
-101.690933,37.329295,Morton,-182.23,Shore Airport SW,1984/01/05,371945101412701,129,31,"1984","1984",215-144
-101.690933,37.329295,Morton,-182.95,Shore Airport SW,1984/04/17,371945101412701,129,31,"1984","1984",215-144
-101.690933,37.329295,Morton,-184.21,Shore Airport SW,1984/11/06,371945101412701,129,31,"1984","1984",215-144
-98.776027,37.646122,Pratt,-74.17,Coats NE,1984/01/30,373847098463601,151,27,"1984","1984",143-72
-98.776027,37.646122,Pratt,-67.93,Coats NE,1984/03/27,373847098463601,151,27,"1984","1984",71-0
-98.776027,37.646122,Pratt,-80.93,Coats NE,1984/08/07,373847098463601,151,27,"1984","1984",143-72
-98.776027,37.646122,Pratt,-71.97,Coats NE,1984/10/25,373847098463601,151,27,"1984","1984",71-0
-99.739125,37.515701,Ford,-129.09,BUCKLIN,1984/01/30,373054099441601,57,29,"1984","1984",143-72
-97.383321,37.807629,Sedgwick,-19.08,Maize,1984/03/01,374837097225301,173,26,"1984","1984",71-0
-101.502946,37.505361,Grant,-150.35,Big Bow,1984/01/12,373015101300701,67,29,"1984","1984",215-144
