X,Y,countyname,depth_to_water,town,date,ID,countycode,township,year,year2,depth
-97.42457,37.883147,Sedgwick,-23.81,SEDGWICK,2021/10/20,375259097252901,173,25,"2021","2021",71-0
-97.42457,37.883147,Sedgwick,-23.92,SEDGWICK,2021/12/08,375259097252901,173,25,"2021","2021",71-0
-97.615374,37.912481,Sedgwick,-9.21,BENTLEY,2021/01/11,375445097365402,173,24,"2021","2021",71-0
-97.615374,37.912481,Sedgwick,-7.84,BENTLEY,2021/04/13,375445097365402,173,24,"2021","2021",71-0
-97.615374,37.912481,Sedgwick,-8.79,BENTLEY,2021/07/23,375445097365402,173,24,"2021","2021",71-0
-97.615374,37.912481,Sedgwick,-9.71,BENTLEY,2021/10/04,375445097365402,173,24,"2021","2021",71-0
-97.615368,37.912467,Sedgwick,-9.42,BENTLEY,2021/01/11,375445097365403,173,24,"2021","2021",71-0
-97.615368,37.912467,Sedgwick,-8.03,BENTLEY,2021/04/13,375445097365403,173,24,"2021","2021",71-0
-97.615368,37.912467,Sedgwick,-8.97,BENTLEY,2021/07/23,375445097365403,173,24,"2021","2021",71-0
-97.615368,37.912467,Sedgwick,-9.88,BENTLEY,2021/10/04,375445097365403,173,24,"2021","2021",71-0
-98.881056,37.967006,Stafford,-31.52,Macksville,2021/01/07,375759098524502,185,24,"2021","2021",71-0
-98.881056,37.967006,Stafford,-31.14,Macksville,2021/04/15,375759098524502,185,24,"2021","2021",71-0
-98.881056,37.967006,Stafford,-32.68,Macksville,2021/10/21,375759098524502,185,24,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.93,Macksville,2021/01/04,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-9,Macksville,2021/02/01,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-9,Macksville,2021/03/02,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-9.05,Macksville,2021/04/01,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-9.13,Macksville,2021/04/15,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-9.02,Macksville,2021/05/03,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.97,Macksville,2021/06/01,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.89,Macksville,2021/07/01,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.91,Macksville,2021/08/12,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.86,Macksville,2021/09/01,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.81,Macksville,2021/10/01,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.87,Macksville,2021/10/21,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.84,Macksville,2021/11/03,375330098565101,185,25,"2021","2021",71-0
-98.948709,37.893176,Stafford,-8.87,Macksville,2021/12/01,375330098565101,185,25,"2021","2021",71-0
-100.87918,37.89145,Finney,-223.77,Garden City West,2021/01/05,375330100524301,55,25,"2021","2021",287-216
-97.644503,37.880862,Sedgwick,-12.96,PATTERSON,2021/01/12,375250097383902,173,25,"2021","2021",71-0
-97.644503,37.880862,Sedgwick,-11.32,PATTERSON,2021/04/13,375250097383902,173,25,"2021","2021",71-0
-97.644503,37.880862,Sedgwick,-13.76,PATTERSON,2021/07/23,375250097383902,173,25,"2021","2021",71-0
-97.644503,37.880862,Sedgwick,-13.95,PATTERSON,2021/10/05,375250097383902,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-12.53,PATTERSON,2021/01/11,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-12.28,PATTERSON,2021/02/03,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-12.09,PATTERSON,2021/03/02,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-10.85,PATTERSON,2021/04/14,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-11.17,PATTERSON,2021/05/04,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-10.64,PATTERSON,2021/06/10,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-12.43,PATTERSON,2021/07/23,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-13.53,PATTERSON,2021/08/09,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-13.62,PATTERSON,2021/09/17,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-13.33,PATTERSON,2021/10/05,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-12.23,PATTERSON,2021/11/04,375353097374302,173,25,"2021","2021",71-0
-97.628889,37.897702,Sedgwick,-12.13,PATTERSON,2021/12/13,375353097374302,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-12.32,PATTERSON,2021/01/11,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-12.18,PATTERSON,2021/02/03,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-11.91,PATTERSON,2021/03/02,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-10.73,PATTERSON,2021/04/14,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-10.98,PATTERSON,2021/05/04,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-10.53,PATTERSON,2021/06/10,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-11.9,PATTERSON,2021/07/23,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-12.78,PATTERSON,2021/08/09,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-13.52,PATTERSON,2021/09/17,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-13.25,PATTERSON,2021/10/05,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-12.22,PATTERSON,2021/11/04,375353097374303,173,25,"2021","2021",71-0
-97.628885,37.897714,Sedgwick,-11.88,PATTERSON,2021/12/13,375353097374303,173,25,"2021","2021",71-0
-100.901738,38.099053,Finney,-159.6,LOWE,2021/01/05,380600100535701,55,22,"2021","2021",215-144
-97.612491,38.100548,Harvey,-15.04,Halstead,2021/12/23,380601097363601,79,22,"2021","2021",71-0
-97.829829,38.013909,Reno,-7.77,HUTCHINSON SE,2021/01/14,380050097494701,155,23,"2021","2021",71-0
-97.829829,38.013909,Reno,-6.75,HUTCHINSON SE,2021/04/13,380050097494701,155,23,"2021","2021",71-0
-97.829829,38.013909,Reno,-7.13,HUTCHINSON SE,2021/07/21,380050097494701,155,23,"2021","2021",71-0
-97.829829,38.013909,Reno,-8.28,HUTCHINSON SE,2021/10/06,380050097494701,155,23,"2021","2021",71-0
-97.829833,38.013911,Reno,-7.88,HUTCHINSON SE,2021/01/14,380050097494702,155,23,"2021","2021",71-0
-97.829833,38.013911,Reno,-6.86,HUTCHINSON SE,2021/04/13,380050097494702,155,23,"2021","2021",71-0
-97.829833,38.013911,Reno,-7.28,HUTCHINSON SE,2021/07/21,380050097494702,155,23,"2021","2021",71-0
-97.829833,38.013911,Reno,-8.39,HUTCHINSON SE,2021/10/06,380050097494702,155,23,"2021","2021",71-0
-100.664031,38.034121,Finney,-97.01,SCOTT CITY 4 SW,2021/01/06,380202100394701,55,23,"2021","2021",143-72
-98.252446,38.0138,Reno,-48.8,Alden SE,2021/01/11,380053098151102,155,23,"2021","2021",71-0
-98.252446,38.0138,Reno,-48.51,Alden SE,2021/04/08,380053098151102,155,23,"2021","2021",71-0
-98.252446,38.0138,Reno,-49.13,Alden SE,2021/08/03,380053098151102,155,23,"2021","2021",71-0
-98.252446,38.0138,Reno,-49.98,Alden SE,2021/10/08,380053098151102,155,23,"2021","2021",71-0
-100.705431,38.076291,Finney,-123.42,SCOTT CITY 4 SW,2021/01/05,380435100422401,55,23,"2021","2021",143-72
-98.252476,38.01379,Reno,-8.22,Alden SE,2021/01/11,380053098151103,155,23,"2021","2021",71-0
-98.252476,38.01379,Reno,-6.88,Alden SE,2021/04/08,380053098151103,155,23,"2021","2021",71-0
-98.252476,38.01379,Reno,-7.11,Alden SE,2021/08/03,380053098151103,155,23,"2021","2021",71-0
-98.252476,38.01379,Reno,-9.17,Alden SE,2021/10/08,380053098151103,155,23,"2021","2021",71-0
-97.848379,38.04284,Reno,-13.29,HUTCHINSON SE,2021/01/08,380238097505603,155,23,"2021","2021",71-0
-97.848379,38.04284,Reno,-12.85,HUTCHINSON SE,2021/03/29,380238097505603,155,23,"2021","2021",71-0
-97.848379,38.04284,Reno,-12.54,HUTCHINSON SE,2021/06/28,380238097505603,155,23,"2021","2021",71-0
-97.848379,38.04284,Reno,-13.1,HUTCHINSON SE,2021/09/28,380238097505603,155,23,"2021","2021",71-0
-98.600925,38.099997,Stafford,-3.49,Hudson SE,2021/01/13,380558098355802,185,22,"2021","2021",71-0
-98.600925,38.099997,Stafford,-2.63,Hudson SE,2021/04/14,380558098355802,185,22,"2021","2021",71-0
-101.386245,38.085788,Kearny,-188.35,Mattox Draw SW,2021/01/08,380510101231101,93,23,"2021","2021",215-144
-102.018013,38.022897,Hamilton,-8.5,Holly East,2021/01/06,380124102010201,75,23,"2021","2021",71-0
-102.018013,38.022897,Hamilton,-11.29,Holly East,2021/04/07,380124102010201,75,23,"2021","2021",71-0
-102.018013,38.022897,Hamilton,-7.05,Holly East,2021/12/01,380124102010201,75,23,"2021","2021",71-0
-98.356349,37.824223,Reno,-7.21,Langdon,2021/01/11,374924098212201,155,26,"2021","2021",71-0
-98.356349,37.824223,Reno,-6.4,Langdon,2021/04/13,374924098212201,155,26,"2021","2021",71-0
-98.356349,37.824223,Reno,-7.35,Langdon,2021/08/04,374924098212201,155,26,"2021","2021",71-0
-98.356349,37.824223,Reno,-8.26,Langdon,2021/10/12,374924098212201,155,26,"2021","2021",71-0
-98.690942,38.086438,Stafford,-3.83,Hudson,2021/01/06,380508098412702,185,23,"2021","2021",71-0
-98.690942,38.086438,Stafford,-3.21,Hudson,2021/04/05,380508098412702,185,23,"2021","2021",71-0
-98.690942,38.086438,Stafford,-5.29,Hudson,2021/07/29,380508098412702,185,23,"2021","2021",71-0
-98.690942,38.086438,Stafford,-4.95,Hudson,2021/10/07,380508098412702,185,23,"2021","2021",71-0
-97.665139,38.086667,Harvey,-43.23,BURRTON,2021/01/04,380509097394701,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-40.44,BURRTON,2021/03/31,380509097394701,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-39.48,BURRTON,2021/06/30,380509097394701,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-46.57,BURRTON,2021/09/21,380509097394701,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-46.59,BURRTON,2021/10/01,380509097394701,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-43.68,BURRTON,2021/01/04,380509097394702,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-40.88,BURRTON,2021/03/31,380509097394702,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-39.94,BURRTON,2021/06/30,380509097394702,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-47.03,BURRTON,2021/09/21,380509097394702,79,22,"2021","2021",71-0
-97.665139,38.086667,Harvey,-47.05,BURRTON,2021/10/01,380509097394702,79,22,"2021","2021",71-0
-98.465262,37.807128,Pratt,-28.01,TTuron,2021/01/11,374823098275701,151,26,"2021","2021",71-0
-98.465262,37.807128,Pratt,-28.08,TTuron,2021/04/13,374823098275701,151,26,"2021","2021",71-0
-98.465262,37.807128,Pratt,-30.04,TTuron,2021/08/02,374823098275701,151,26,"2021","2021",71-0
-98.465262,37.807128,Pratt,-29.98,TTuron,2021/10/12,374823098275701,151,26,"2021","2021",71-0
-97.775555,37.956811,Reno,-6.91,HAVEN,2021/01/13,375725097463101,155,24,"2021","2021",71-0
-97.775555,37.956811,Reno,-5.85,HAVEN,2021/04/13,375725097463101,155,24,"2021","2021",71-0
-97.775555,37.956811,Reno,-6.64,HAVEN,2021/07/22,375725097463101,155,24,"2021","2021",71-0
-97.775555,37.956811,Reno,-6.98,HAVEN,2021/10/06,375725097463101,155,24,"2021","2021",71-0
-97.775552,37.956802,Reno,-6.06,HAVEN,2021/01/13,375725097463103,155,24,"2021","2021",71-0
-97.775552,37.956802,Reno,-4.95,HAVEN,2021/04/13,375725097463103,155,24,"2021","2021",71-0
-97.775552,37.956802,Reno,-5.17,HAVEN,2021/07/22,375725097463103,155,24,"2021","2021",71-0
-97.775552,37.956802,Reno,-5.65,HAVEN,2021/10/06,375725097463103,155,24,"2021","2021",71-0
-98.701054,37.999804,Stafford,-23.05,Hudson,2021/01/04,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-23.11,Hudson,2021/02/01,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-23.06,Hudson,2021/03/02,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-21.96,Hudson,2021/04/01,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-21.9,Hudson,2021/05/04,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-22.13,Hudson,2021/06/04,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-22.91,Hudson,2021/07/02,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-25.32,Hudson,2021/08/13,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-25.69,Hudson,2021/09/02,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-25.24,Hudson,2021/10/05,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-25.13,Hudson,2021/11/03,380000098415902,185,23,"2021","2021",71-0
-98.701054,37.999804,Stafford,-25.03,Hudson,2021/12/01,380000098415902,185,23,"2021","2021",71-0
-100.814637,37.985302,Finney,-126.99,GARDEN CITY EAST,2021/02/03,375905100484901,55,24,"2021","2021",143-72
-98.463379,37.984682,Reno,-22.96,Sylvia,2021/01/11,375906098274201,155,24,"2021","2021",71-0
-98.463379,37.984682,Reno,-22.97,Sylvia,2021/04/08,375906098274201,155,24,"2021","2021",71-0
-98.463379,37.984682,Reno,-23.54,Sylvia,2021/08/03,375906098274201,155,24,"2021","2021",71-0
-98.463379,37.984682,Reno,-23.98,Sylvia,2021/10/08,375906098274201,155,24,"2021","2021",71-0
-98.463377,37.98465,Reno,-22.86,Sylvia,2021/01/11,375906098274202,155,24,"2021","2021",71-0
-98.463377,37.98465,Reno,-22.87,Sylvia,2021/04/08,375906098274202,155,24,"2021","2021",71-0
-98.463377,37.98465,Reno,-23.44,Sylvia,2021/08/03,375906098274202,155,24,"2021","2021",71-0
-98.463377,37.98465,Reno,-23.89,Sylvia,2021/10/08,375906098274202,155,24,"2021","2021",71-0
-97.862129,37.973612,Reno,-21.72,Haven,2021/01/06,375823097514501,155,24,"2021","2021",71-0
-97.862129,37.973612,Reno,-21.98,Haven,2021/12/30,375823097514501,155,24,"2021","2021",71-0
-97.863016,38.000514,Reno,-7.4,HUTCHINSON SE,2021/01/15,380002097514502,155,23,"2021","2021",71-0
-97.863016,38.000514,Reno,-6.68,HUTCHINSON SE,2021/04/13,380002097514502,155,23,"2021","2021",71-0
-97.863016,38.000514,Reno,-7.12,HUTCHINSON SE,2021/07/21,380002097514502,155,23,"2021","2021",71-0
-97.863016,38.000514,Reno,-7.42,HUTCHINSON SE,2021/10/06,380002097514502,155,23,"2021","2021",71-0
-97.647404,37.945093,Harvey,-8.09,PATTERSON,2021/01/04,375642097385301,79,24,"2021","2021",71-0
-97.647404,37.945093,Harvey,-7.01,PATTERSON,2021/03/30,375642097385301,79,24,"2021","2021",71-0
-97.647404,37.945093,Harvey,-8.28,PATTERSON,2021/07/23,375642097385301,79,24,"2021","2021",71-0
-97.647404,37.945093,Harvey,-8.4,PATTERSON,2021/09/02,375642097385301,79,24,"2021","2021",71-0
-97.647404,37.945093,Harvey,-7.84,PATTERSON,2021/10/04,375642097385301,79,24,"2021","2021",71-0
-98.668473,37.962667,Stafford,-26.3,Stafford NW,2021/01/07,375738098400601,185,24,"2021","2021",71-0
-98.668473,37.962667,Stafford,-25.31,Stafford NW,2021/04/15,375738098400601,185,24,"2021","2021",71-0
-98.668473,37.962667,Stafford,-28.65,Stafford NW,2021/10/28,375738098400601,185,24,"2021","2021",71-0
-100.60963,37.959971,Gray,-184.52,PIERCEVILLE NE,2021/01/06,375732100363002,69,24,"2021","2021",215-144
-97.884617,38.028402,Reno,-9.31,HUTCHINSON,2021/01/08,380141097531001,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-8.56,HUTCHINSON,2021/03/29,380141097531001,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-8.7,HUTCHINSON,2021/06/28,380141097531001,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-9.53,HUTCHINSON,2021/09/28,380141097531001,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-9.37,HUTCHINSON,2021/01/08,380141097531003,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-8.62,HUTCHINSON,2021/03/29,380141097531003,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-8.75,HUTCHINSON,2021/06/28,380141097531003,155,23,"2021","2021",71-0
-97.884617,38.028402,Reno,-9.59,HUTCHINSON,2021/09/28,380141097531003,155,23,"2021","2021",71-0
-97.811443,38.028158,Reno,-9.19,HUTCHINSON SE,2021/01/13,380142097484002,155,23,"2021","2021",71-0
-97.811443,38.028158,Reno,-8.01,HUTCHINSON SE,2021/04/13,380142097484002,155,23,"2021","2021",71-0
-97.811443,38.028158,Reno,-8.26,HUTCHINSON SE,2021/07/21,380142097484002,155,23,"2021","2021",71-0
-97.811443,38.028158,Reno,-9.37,HUTCHINSON SE,2021/10/06,380142097484002,155,23,"2021","2021",71-0
-97.811446,38.028151,Reno,-8.85,HUTCHINSON SE,2021/01/13,380142097484003,155,23,"2021","2021",71-0
-97.811446,38.028151,Reno,-7.77,HUTCHINSON SE,2021/04/13,380142097484003,155,23,"2021","2021",71-0
-97.811446,38.028151,Reno,-7.84,HUTCHINSON SE,2021/07/21,380142097484003,155,23,"2021","2021",71-0
-97.811446,38.028151,Reno,-9.03,HUTCHINSON SE,2021/10/06,380142097484003,155,23,"2021","2021",71-0
-97.774412,37.946093,Reno,-7.28,HAVEN,2021/01/13,375647097462803,155,24,"2021","2021",71-0
-97.774412,37.946093,Reno,-6.32,HAVEN,2021/04/13,375647097462803,155,24,"2021","2021",71-0
-97.774412,37.946093,Reno,-6.88,HAVEN,2021/07/22,375647097462803,155,24,"2021","2021",71-0
-97.774412,37.946093,Reno,-7.39,HAVEN,2021/10/06,375647097462803,155,24,"2021","2021",71-0
-97.885349,37.969859,Reno,-56.56,ELMER,2021/01/14,375812097530703,155,24,"2021","2021",71-0
-97.885349,37.969859,Reno,-56.38,ELMER,2021/04/13,375812097530703,155,24,"2021","2021",71-0
-97.885349,37.969859,Reno,-56.9,ELMER,2021/07/21,375812097530703,155,24,"2021","2021",71-0
-97.885349,37.969859,Reno,-57.74,ELMER,2021/10/05,375812097530703,155,24,"2021","2021",71-0
-99.200736,38.003448,Pawnee,-36.8,Garfield,2021/01/11,380005099121102,145,23,"2021","2021",71-0
-99.200736,38.003448,Pawnee,-36.61,Garfield,2021/04/14,380005099121102,145,23,"2021","2021",71-0
-99.200736,38.003448,Pawnee,-37.14,Garfield,2021/10/26,380005099121102,145,23,"2021","2021",71-0
-99.845035,38.085218,Hodgeman,-30.68,Jetmore SE,2021/01/07,380504099504001,83,23,"2021","2021",71-0
-99.845035,38.085218,Hodgeman,-26.07,Jetmore SE,2021/04/22,380504099504001,83,23,"2021","2021",71-0
-101.760393,37.977754,Hamilton,-15.01,Syracuse West,2021/01/06,375841101453401,75,24,"2021","2021",71-0
-101.760393,37.977754,Hamilton,-14.75,Syracuse West,2021/04/06,375841101453401,75,24,"2021","2021",71-0
-101.760393,37.977754,Hamilton,-18.1,Syracuse West,2021/11/30,375841101453401,75,24,"2021","2021",71-0
-98.917573,38.061832,Pawnee,-30.38,ST JOHN SW,2021/01/05,380338098550101,145,23,"2021","2021",71-0
-98.917573,38.061832,Pawnee,-30.4,ST JOHN SW,2021/04/14,380338098550101,145,23,"2021","2021",71-0
-98.917573,38.061832,Pawnee,-32.01,ST JOHN SW,2021/10/21,380338098550101,145,23,"2021","2021",71-0
-97.666094,38.057792,Harvey,-48.24,BURRTON,2021/01/04,380331097395402,79,23,"2021","2021",71-0
-97.666094,38.057792,Harvey,-46.96,BURRTON,2021/03/31,380331097395402,79,23,"2021","2021",71-0
-97.666094,38.057792,Harvey,-48.62,BURRTON,2021/06/30,380331097395402,79,23,"2021","2021",71-0
-97.666094,38.057792,Harvey,-53.32,BURRTON,2021/09/21,380331097395402,79,23,"2021","2021",71-0
-97.666094,38.057792,Harvey,-50.95,BURRTON,2021/10/12,380331097395402,79,23,"2021","2021",71-0
-97.666094,38.057792,Harvey,-49.19,BURRTON,2021/11/09,380331097395402,79,23,"2021","2021",71-0
-98.363043,38.086026,Reno,-18.33,Alden SE,2021/01/11,380507098214901,155,23,"2021","2021",71-0
-98.363043,38.086026,Reno,-17.16,Alden SE,2021/04/08,380507098214901,155,23,"2021","2021",71-0
-98.363043,38.086026,Reno,-18.4,Alden SE,2021/08/03,380507098214901,155,23,"2021","2021",71-0
-98.363043,38.086026,Reno,-19.65,Alden SE,2021/10/08,380507098214901,155,23,"2021","2021",71-0
-100.742033,38.060951,Finney,-134.95,SCOTT CITY 4 SW,2021/01/05,380333100442901,55,23,"2021","2021",143-72
-100.966135,38.306502,Scott,-137.65,SHALLOW WATER,2021/01/05,381826100575701,171,20,"2021","2021",143-72
-98.692561,38.248592,Stafford,-21.87,Hudson NW,2021/01/06,381456098412801,185,21,"2021","2021",71-0
-98.692561,38.248592,Stafford,-21.68,Hudson NW,2021/04/05,381456098412801,185,21,"2021","2021",71-0
-98.692561,38.248592,Stafford,-21.64,Hudson NW,2021/07/29,381456098412801,185,21,"2021","2021",71-0
-98.692561,38.248592,Stafford,-22.68,Hudson NW,2021/10/07,381456098412801,185,21,"2021","2021",71-0
-98.692562,38.248599,Stafford,-13.42,Hudson NW,2021/01/06,381456098412803,185,21,"2021","2021",71-0
-98.692562,38.248599,Stafford,-11.99,Hudson NW,2021/04/05,381456098412803,185,21,"2021","2021",71-0
-98.692562,38.248599,Stafford,-12.99,Hudson NW,2021/07/29,381456098412803,185,21,"2021","2021",71-0
-98.692562,38.248599,Stafford,-14.76,Hudson NW,2021/10/07,381456098412803,185,21,"2021","2021",71-0
-100.792632,38.199241,Finney,-117.77,TENNIS,2021/01/04,381155100473701,55,21,"2021","2021",143-72
-100.911634,38.270432,Scott,-124.97,Shallow Water,2021/01/05,381611100545501,171,20,"2021","2021",143-72
-99.805049,37.823634,Ford,-197.26,Spearville,2021/01/07,374925099482001,57,26,"2021","2021",215-144
-98.184738,38.302761,Rice,-14.24,Lyons,2021/12/30,381813098110101,159,20,"2021","2021",71-0
-97.751086,38.313277,McPherson,-62.29,CONWAY,2021/01/22,381850097450601,113,20,"2021","2021",71-0
-99.4096,38.23253,Pawnee,-45.23,Rozel,2021/01/20,381341099243101,145,21,"2021","2021",71-0
-99.4096,38.23253,Pawnee,-50.65,Rozel,2021/10/19,381341099243101,145,21,"2021","2021",71-0
-97.624004,38.257311,McPherson,-49.07,MCPHERSON SE,2021/01/22,381537097373101,113,21,"2021","2021",71-0
-98.802673,38.254255,Stafford,-20,Great Bend,2021/01/06,381517098480502,185,21,"2021","2021",71-0
-98.802673,38.254255,Stafford,-20.12,Great Bend,2021/04/05,381517098480502,185,21,"2021","2021",71-0
-98.802673,38.254255,Stafford,-23.23,Great Bend,2021/07/29,381517098480502,185,21,"2021","2021",71-0
-98.802673,38.254255,Stafford,-21.77,Great Bend,2021/10/07,381517098480502,185,21,"2021","2021",71-0
-99.179278,38.14903,Pawnee,-8.39,Fort Larned,2021/01/20,380853099110101,145,22,"2021","2021",71-0
-99.179278,38.14903,Pawnee,-10.55,Fort Larned,2021/10/19,380853099110101,145,22,"2021","2021",71-0
-98.032174,38.140595,Reno,-9.6,NICKERSON,2021/01/20,380825098015601,155,22,"2021","2021",71-0
-98.784166,38.163247,Stafford,-22.88,Seward,2021/04/15,380948098465901,185,22,"2021","2021",71-0
-98.784166,38.163247,Stafford,-15.52,Seward,2021/10/14,380948098465901,185,22,"2021","2021",71-0
-99.075938,38.163672,Pawnee,-14.94,Larned,2021/01/07,380949099043602,145,22,"2021","2021",71-0
-99.075938,38.163672,Pawnee,-14.51,Larned,2021/04/14,380949099043602,145,22,"2021","2021",71-0
-99.075938,38.163672,Pawnee,-15.41,Larned,2021/10/20,380949099043602,145,22,"2021","2021",71-0
-100.975338,38.204843,Finney,-97.25,TENNIS,2021/01/05,381215100582401,55,21,"2021","2021",143-72
-99.223375,38.143346,Pawnee,-27.6,Fort Larned,2021/01/07,380830099133401,145,22,"2021","2021",71-0
-99.223375,38.143346,Pawnee,-27.12,Fort Larned,2021/04/19,380830099133401,145,22,"2021","2021",71-0
-99.223375,38.143346,Pawnee,-30.25,Fort Larned,2021/10/19,380830099133401,145,22,"2021","2021",71-0
-99.128032,38.174149,Pawnee,-12.52,Fort Larned,2021/01/07,381021099074601,145,22,"2021","2021",71-0
-99.128032,38.174149,Pawnee,-12.75,Fort Larned,2021/04/14,381021099074601,145,22,"2021","2021",71-0
-99.128032,38.174149,Pawnee,-12.64,Fort Larned,2021/10/20,381021099074601,145,22,"2021","2021",71-0
-99.29572,38.163558,Pawnee,-22.86,Sanford,2021/01/20,380945099172701,145,22,"2021","2021",71-0
-99.29572,38.163558,Pawnee,-22.29,Sanford,2021/04/19,380945099172701,145,22,"2021","2021",71-0
-99.29572,38.163558,Pawnee,-25.67,Sanford,2021/10/19,380945099172701,145,22,"2021","2021",71-0
-98.802464,38.428782,Barton,-36.19,GREAT BEND NE,2021/04/20,382549098475901,9,19,"2021","2021",71-0
-98.802464,38.428782,Barton,-39.49,GREAT BEND NE,2021/11/03,382549098475901,9,19,"2021","2021",71-0
-99.576412,38.476354,Rush,-23.31,Alexander,2021/04/19,382828099344201,165,18,"2021","2021",71-0
-99.576412,38.476354,Rush,-22.47,Alexander,2021/11/02,382828099344201,165,18,"2021","2021",71-0
-101.218935,38.423581,Wichita,-103.8,Marienthal,2021/01/05,382526101130201,203,19,"2021","2021",143-72
-100.876227,38.496909,Scott,-146.82,SCOTT CITY,2021/01/05,382947100522902,171,18,"2021","2021",215-144
-100.876227,38.496909,Scott,-146.84,SCOTT CITY,2021/02/04,382947100522902,171,18,"2021","2021",215-144
-99.388922,38.718352,Ellis,-15.83,LACROSSE NW,2021/03/09,384305099232201,51,15,"2021","2021",71-0
-99.388922,38.718352,Ellis,-16.06,LACROSSE NW,2021/10/11,384305099232201,51,15,"2021","2021",71-0
-99.388922,38.718352,Ellis,-15.82,LACROSSE NW,2021/12/29,384305099232201,51,15,"2021","2021",71-0
-101.930052,38.839723,Wallace,-254.28,WESKAN,2021/01/05,385032101554001,199,14,"2021","2021",287-216
-99.692416,38.439465,Ness,-28.4,Bazine,2021/04/19,382619099413101,135,18,"2021","2021",71-0
